dataset,split_seed,generation_seed,student,student_seed,method,regime,selected_by_development,balanced_accuracy,accuracy,macro_f1,log_loss
wine,41,202,mlp,11,ddpm,augment,False,0.9592592592592593,0.9555555555555556,0.9566538952745849,0.06305970087222701
wine,41,202,logistic,,ddpm,augment,False,1.0,1.0,1.0,0.10112559061447714
wine,41,202,mlp,7,ctgan_unpacked,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.2709143178305078
wine,41,202,mlp,11,ctgan_unpacked,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.23970710958720273
wine,41,202,logistic,,ctgan_unpacked,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.16717509809528444
wine,41,202,mlp,7,ctgan_unpacked,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.0671816788792642
wine,41,202,mlp,11,ctgan_unpacked,augment,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.09851604225745607
wine,41,202,logistic,,ctgan_unpacked,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.11505368361566198
wine,41,202,mlp,7,ctgan_one_mode,synthetic_only,False,0.8425925925925926,0.8222222222222222,0.8206133735545501,0.3610574342789707
wine,41,202,mlp,11,ctgan_one_mode,synthetic_only,False,0.8796296296296297,0.8666666666666667,0.8646514775547033,0.46871365455102837
wine,41,202,logistic,,ctgan_one_mode,synthetic_only,False,0.898148148148148,0.8888888888888888,0.8957865095972514,0.264939966090277
wine,41,202,mlp,7,ctgan_one_mode,augment,False,0.9314814814814815,0.9333333333333333,0.9362579971275625,0.13805042258644312
wine,41,202,mlp,11,ctgan_one_mode,augment,False,0.9166666666666666,0.9111111111111111,0.9121732026143791,0.15301202062909106
wine,41,202,logistic,,ctgan_one_mode,augment,False,0.9722222222222222,0.9777777777777777,0.9764982373678026,0.162271619160665
wine,41,202,mlp,7,ddpm_unconditional,synthetic_only,False,0.2648148148148148,0.28888888888888886,0.2531398432263892,1.5604667916493395
wine,41,202,mlp,11,ddpm_unconditional,synthetic_only,False,0.31851851851851853,0.3333333333333333,0.3148335582546109,1.182086170234296
wine,41,202,logistic,,ddpm_unconditional,synthetic_only,False,0.3703703703703704,0.4,0.3630824372759856,1.0972588191435382
wine,41,202,mlp,7,ddpm_unconditional,augment,False,0.7518518518518519,0.7777777777777778,0.7595778063043789,0.5943975617915576
wine,41,202,mlp,11,ddpm_unconditional,augment,False,0.6925925925925926,0.7111111111111111,0.7019241652518392,0.6576762906150676
wine,41,202,logistic,,ddpm_unconditional,augment,False,0.862962962962963,0.8666666666666667,0.862962962962963,0.5356551998909066
wine,41,202,mlp,7,ddpm_standardized,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.09723555164652002
wine,41,202,mlp,11,ddpm_standardized,synthetic_only,False,0.9592592592592593,0.9555555555555556,0.9566538952745849,0.08704598562337934
wine,41,202,logistic,,ddpm_standardized,synthetic_only,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.11650559302425975
wine,41,202,mlp,7,ddpm_standardized,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.04238244312356218
wine,41,202,mlp,11,ddpm_standardized,augment,False,0.9777777777777779,0.9777777777777777,0.9794967381174278,0.045449158064977395
wine,41,202,logistic,,ddpm_standardized,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.10773052267127395
wine,41,202,mlp,7,mixture_uniform,synthetic_only,False,0.9166666666666666,0.9111111111111111,0.9100316255534472,0.19813354350731033
wine,41,202,mlp,11,mixture_uniform,synthetic_only,False,0.9314814814814815,0.9333333333333333,0.9337009423216319,0.19953615689975684
wine,41,202,logistic,,mixture_uniform,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.17901783972351823
wine,41,202,mlp,7,mixture_uniform,augment,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.1526340305932698
wine,41,202,mlp,11,mixture_uniform,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.0898085759809829
wine,41,202,logistic,,mixture_uniform,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.13731480690888687
wine,41,202,mlp,7,mixture_utility,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.14179600453925928
wine,41,202,mlp,11,mixture_utility,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.1261806779430831
wine,41,202,logistic,,mixture_utility,synthetic_only,False,0.9629629629629629,0.9555555555555556,0.9595588235294118,0.18202041128684357
wine,41,202,mlp,7,mixture_utility,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.0634904376873153
wine,41,202,mlp,11,mixture_utility,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.09999957684468408
wine,41,202,logistic,,mixture_utility,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.13771173936056708
wine,41,202,mlp,7,mixture_support,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.14089316158280193
wine,41,202,mlp,11,mixture_support,synthetic_only,False,0.9351851851851851,0.9333333333333333,0.9328981054787505,0.18779420033643363
wine,41,202,logistic,,mixture_support,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.9333032558839012,0.14537948179978777
wine,41,202,mlp,7,mixture_support,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.076018075080281
wine,41,202,mlp,11,mixture_support,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.1258025718378048
wine,41,202,logistic,,mixture_support,augment,False,0.9629629629629629,0.9555555555555556,0.9563061353573689,0.12101859183687332
wine,41,202,mlp,7,mixture_utility_support,synthetic_only,False,0.9592592592592593,0.9555555555555556,0.9566538952745849,0.11389035459933677
wine,41,202,mlp,11,mixture_utility_support,synthetic_only,False,0.9407407407407407,0.9333333333333333,0.9358730158730159,0.17147466307723355
wine,41,202,logistic,,mixture_utility_support,synthetic_only,False,0.9444444444444445,0.9333333333333333,0.935530303030303,0.1554125127536308
wine,41,202,mlp,7,mixture_utility_support,augment,False,0.9814814814814815,0.9777777777777777,0.9771428571428572,0.04723902639720743
wine,41,202,mlp,11,mixture_utility_support,augment,False,0.9407407407407407,0.9333333333333333,0.9358730158730159,0.10054075732365865
wine,41,202,logistic,,mixture_utility_support,augment,False,0.9814814814814815,0.9777777777777777,0.9797235023041475,0.12400029834257727
breast_cancer,17,101,mlp,7,real_only,real_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.16956645980508123
breast_cancer,17,101,mlp,11,real_only,real_only,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.11411514466050145
breast_cancer,17,101,logistic,,real_only,real_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.07121961982317242
breast_cancer,17,101,mlp,7,bootstrap,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.19470681122722588
breast_cancer,17,101,mlp,11,bootstrap,synthetic_only,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.11420964231513511
breast_cancer,17,101,logistic,,bootstrap,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.07611237381102738
breast_cancer,17,101,mlp,7,bootstrap,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.17557851926296772
breast_cancer,17,101,mlp,11,bootstrap,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.11902845594285096
breast_cancer,17,101,logistic,,bootstrap,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.07285388657228395
breast_cancer,17,101,mlp,7,smote,synthetic_only,True,0.9811320754716981,0.986013986013986,0.9848901098901099,0.08841422864201048
breast_cancer,17,101,mlp,11,smote,synthetic_only,True,0.9905660377358491,0.993006993006993,0.9924756642988688,0.04487439365133555
breast_cancer,17,101,logistic,,smote,synthetic_only,True,0.9811320754716981,0.986013986013986,0.9848901098901099,0.049969289018020294
breast_cancer,17,101,mlp,7,smote,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.17563126270015333
breast_cancer,17,101,mlp,11,smote,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.11494263875261737
breast_cancer,17,101,logistic,,smote,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06457442725621683
breast_cancer,17,101,mlp,7,copula,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.08996264330857082
breast_cancer,17,101,mlp,11,copula,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.03725725331882434
breast_cancer,17,101,logistic,,copula,synthetic_only,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.06413524422117721
breast_cancer,17,101,mlp,7,copula,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.15835196229425663
breast_cancer,17,101,mlp,11,copula,augment,False,0.9850104821802935,0.986013986013986,0.9850104821802935,0.091127841160382
breast_cancer,17,101,logistic,,copula,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06376925458570586
breast_cancer,17,101,mlp,7,ctgan,synthetic_only,False,0.9344863731656184,0.9370629370629371,0.9328042604291755,0.37793427900797255
breast_cancer,17,101,mlp,11,ctgan,synthetic_only,False,0.9122641509433962,0.9090909090909091,0.9042985842985842,0.5066636045896863
breast_cancer,17,101,logistic,,ctgan,synthetic_only,False,0.9344863731656184,0.9370629370629371,0.9328042604291755,0.1721176553530526
breast_cancer,17,101,mlp,7,ctgan,augment,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.18992450483554663
breast_cancer,17,101,mlp,11,ctgan,augment,False,0.9511530398322852,0.958041958041958,0.9546703296703296,0.10260050630055904
breast_cancer,17,101,logistic,,ctgan,augment,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.07394683339156549
breast_cancer,17,101,mlp,7,tvae,synthetic_only,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.2112951493669917
breast_cancer,17,101,mlp,11,tvae,synthetic_only,False,0.9339622641509434,0.951048951048951,0.9459298871063577,0.26058837245946875
breast_cancer,17,101,logistic,,tvae,synthetic_only,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.08260400973743594
breast_cancer,17,101,mlp,7,tvae,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.12332688883914547
breast_cancer,17,101,mlp,11,tvae,augment,False,0.9472746331236898,0.958041958041958,0.9542838874680306,0.08957692882274196
breast_cancer,17,101,logistic,,tvae,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.07223568020531591
breast_cancer,17,101,mlp,7,ddpm,synthetic_only,False,0.9833333333333334,0.9790209790209791,0.9777639558389053,0.04524881944510449
breast_cancer,17,101,mlp,11,ddpm,synthetic_only,False,0.9777777777777779,0.972027972027972,0.9704545454545455,0.03965278518934584
breast_cancer,17,101,logistic,,ddpm,synthetic_only,False,0.9850104821802935,0.986013986013986,0.9850104821802935,0.13384387747579432
breast_cancer,17,101,mlp,7,ddpm,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.04867697889684179
breast_cancer,17,101,mlp,11,ddpm,augment,False,0.9944444444444445,0.993006993006993,0.9925338067143528,0.028367014307818544
breast_cancer,17,101,logistic,,ddpm,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.08397514584655084
breast_cancer,17,101,mlp,7,ctgan_unpacked,synthetic_only,False,0.9400419287211741,0.9440559440559441,0.9400419287211741,0.16683286665409777
breast_cancer,17,101,mlp,11,ctgan_unpacked,synthetic_only,False,0.9400419287211741,0.9440559440559441,0.9400419287211741,0.2276580619926975
breast_cancer,17,101,logistic,,ctgan_unpacked,synthetic_only,False,0.9455974842767296,0.951048951048951,0.947329650092081,0.12169813989650642
breast_cancer,17,101,mlp,7,ctgan_unpacked,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06876484007800236
breast_cancer,17,101,mlp,11,ctgan_unpacked,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.02971192290058918
breast_cancer,17,101,logistic,,ctgan_unpacked,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.05807597640311911
breast_cancer,17,101,mlp,7,ctgan_one_mode,synthetic_only,False,0.8773584905660378,0.9090909090909091,0.8964287704050364,0.4358237160064628
breast_cancer,17,101,mlp,11,ctgan_one_mode,synthetic_only,False,0.9056603773584906,0.9300699300699301,0.9216008771929824,0.45709004675798454
breast_cancer,17,101,logistic,,ctgan_one_mode,synthetic_only,False,0.9056603773584906,0.9300699300699301,0.9216008771929824,0.22139312602049924
breast_cancer,17,101,mlp,7,ctgan_one_mode,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.11197431945088644
breast_cancer,17,101,mlp,11,ctgan_one_mode,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.04838062420369877
breast_cancer,17,101,logistic,,ctgan_one_mode,augment,False,0.9339622641509434,0.951048951048951,0.9459298871063577,0.09768311288195125
breast_cancer,17,101,mlp,7,ddpm_unconditional,synthetic_only,False,0.5319706498951782,0.5524475524475524,0.5303776683087028,0.9282942045844857
breast_cancer,17,101,mlp,11,ddpm_unconditional,synthetic_only,False,0.510377358490566,0.5594405594405595,0.5085910652920962,0.9196919088921764
breast_cancer,17,101,logistic,,ddpm_unconditional,synthetic_only,False,0.5082809224318658,0.6153846153846154,0.45248868778280543,0.6800297024303987
breast_cancer,17,101,mlp,7,ddpm_unconditional,augment,False,0.9061844863731656,0.916083916083916,0.9093406593406593,0.2145629561171065
breast_cancer,17,101,mlp,11,ddpm_unconditional,augment,False,0.9039832285115303,0.9230769230769231,0.9150326797385621,0.19537575711107882
breast_cancer,17,101,logistic,,ddpm_unconditional,augment,False,0.8962264150943396,0.9230769230769231,0.9133094516395701,0.36476636013083014
breast_cancer,17,101,mlp,7,ddpm_standardized,synthetic_only,False,0.9683438155136268,0.965034965034965,0.9629399263981755,0.12781524300473687
breast_cancer,17,101,mlp,11,ddpm_standardized,synthetic_only,False,0.9683438155136268,0.965034965034965,0.9629399263981755,0.1261160477366993
breast_cancer,17,101,logistic,,ddpm_standardized,synthetic_only,False,1.0,1.0,1.0,0.07556836461186021
breast_cancer,17,101,mlp,7,ddpm_standardized,augment,False,1.0,1.0,1.0,0.013181300425063514
breast_cancer,17,101,mlp,11,ddpm_standardized,augment,False,0.9944444444444445,0.993006993006993,0.9925338067143528,0.01962561112474942
breast_cancer,17,101,logistic,,ddpm_standardized,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.05795852162861354
breast_cancer,17,101,mlp,7,mixture_uniform,synthetic_only,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.21990316842893234
breast_cancer,17,101,mlp,11,mixture_uniform,synthetic_only,False,0.9228511530398322,0.9370629370629371,0.9311212202301311,0.24328158062510374
breast_cancer,17,101,logistic,,mixture_uniform,synthetic_only,False,0.9622641509433962,0.972027972027972,0.9695225916453538,0.09407561599568307
breast_cancer,17,101,mlp,7,mixture_uniform,augment,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.1941800155602909
breast_cancer,17,101,mlp,11,mixture_uniform,augment,False,0.9378406708595388,0.951048951048951,0.9464276157345465,0.17209689572093279
breast_cancer,17,101,logistic,,mixture_uniform,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.07746850144030815
breast_cancer,17,101,mlp,7,mixture_utility,synthetic_only,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.07314138539887832
breast_cancer,17,101,mlp,11,mixture_utility,synthetic_only,False,0.9622641509433962,0.972027972027972,0.9695225916453538,0.10259395308625309
breast_cancer,17,101,logistic,,mixture_utility,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06369144465446992
breast_cancer,17,101,mlp,7,mixture_utility,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.10241385355725129
breast_cancer,17,101,mlp,11,mixture_utility,augment,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.0806930145425089
breast_cancer,17,101,logistic,,mixture_utility,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.05784036950163902
breast_cancer,17,101,mlp,7,mixture_support,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.08460774298633061
breast_cancer,17,101,mlp,11,mixture_support,synthetic_only,False,0.9622641509433962,0.972027972027972,0.9695225916453538,0.13767662392248375
breast_cancer,17,101,logistic,,mixture_support,synthetic_only,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.07174047791009178
breast_cancer,17,101,mlp,7,mixture_support,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.041134492412084424
breast_cancer,17,101,mlp,11,mixture_support,augment,False,0.9567085953878407,0.965034965034965,0.9620669531540135,0.1269288305798807
breast_cancer,17,101,logistic,,mixture_support,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.062052077606847875
breast_cancer,17,101,mlp,7,mixture_utility_support,synthetic_only,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.05632574735026828
breast_cancer,17,101,mlp,11,mixture_utility_support,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06291800580178945
breast_cancer,17,101,logistic,,mixture_utility_support,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06627709954895868
breast_cancer,17,101,mlp,7,mixture_utility_support,augment,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.0759250160238327
breast_cancer,17,101,mlp,11,mixture_utility_support,augment,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.07419858338012875
breast_cancer,17,101,logistic,,mixture_utility_support,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.06042404579836773
breast_cancer,17,202,mlp,7,real_only,real_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.16956645980508123
breast_cancer,17,202,mlp,11,real_only,real_only,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.11411514466050145
breast_cancer,17,202,logistic,,real_only,real_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.07121961982317242
breast_cancer,17,202,mlp,7,bootstrap,synthetic_only,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.14737884299039458
breast_cancer,17,202,mlp,11,bootstrap,synthetic_only,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.09393636141416603
breast_cancer,17,202,logistic,,bootstrap,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.05274112056377821
breast_cancer,17,202,mlp,7,bootstrap,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.18786190376381756
breast_cancer,17,202,mlp,11,bootstrap,augment,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.10817519882048665
breast_cancer,17,202,logistic,,bootstrap,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06218865340208893
breast_cancer,17,202,mlp,7,smote,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.04240161312025495
breast_cancer,17,202,mlp,11,smote,synthetic_only,False,1.0,1.0,1.0,0.011185577541399986
breast_cancer,17,202,logistic,,smote,synthetic_only,False,0.9528301886792453,0.965034965034965,0.9617340112389617,0.06102418713158106
breast_cancer,17,202,mlp,7,smote,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.18459746285324585
breast_cancer,17,202,mlp,11,smote,augment,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.11242962745040254
breast_cancer,17,202,logistic,,smote,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.06513014517173009
breast_cancer,17,202,mlp,7,copula,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.02216612169601728
breast_cancer,17,202,mlp,11,copula,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.02159714549808065
breast_cancer,17,202,logistic,,copula,synthetic_only,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.05341608431112167
breast_cancer,17,202,mlp,7,copula,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.12016603878784216
breast_cancer,17,202,mlp,11,copula,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.0775851812692523
breast_cancer,17,202,logistic,,copula,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.05911882542982864
breast_cancer,17,202,mlp,7,ctgan,synthetic_only,False,0.9267295597484277,0.9370629370629371,0.9317205156772242,0.4048085741059942
breast_cancer,17,202,mlp,11,ctgan,synthetic_only,False,0.9267295597484277,0.9370629370629371,0.9317205156772242,0.39635999858005677
breast_cancer,17,202,logistic,,ctgan,synthetic_only,False,0.9172955974842767,0.9300699300699301,0.9238064791133844,0.19494956685780593
breast_cancer,17,202,mlp,7,ctgan,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.08787492816168009
breast_cancer,17,202,mlp,11,ctgan,augment,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.061199847642620105
breast_cancer,17,202,logistic,,ctgan,augment,False,0.9528301886792453,0.965034965034965,0.9617340112389617,0.07570635207585784
breast_cancer,17,202,mlp,7,tvae,synthetic_only,False,0.9378406708595388,0.951048951048951,0.9464276157345465,0.3842552529465382
breast_cancer,17,202,mlp,11,tvae,synthetic_only,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.37930040247456737
breast_cancer,17,202,logistic,,tvae,synthetic_only,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.1008473355210994
breast_cancer,17,202,mlp,7,tvae,augment,False,0.9472746331236898,0.958041958041958,0.9542838874680306,0.20533355021785682
breast_cancer,17,202,mlp,11,tvae,augment,False,0.9567085953878407,0.965034965034965,0.9620669531540135,0.15954781956495717
breast_cancer,17,202,logistic,,tvae,augment,False,0.9528301886792453,0.965034965034965,0.9617340112389617,0.08158427936377122
breast_cancer,17,202,mlp,7,ddpm,synthetic_only,False,0.9622641509433962,0.972027972027972,0.9695225916453538,0.1847738274671618
breast_cancer,17,202,mlp,11,ddpm,synthetic_only,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.1879876971286773
breast_cancer,17,202,logistic,,ddpm,synthetic_only,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.13931574103737518
breast_cancer,17,202,mlp,7,ddpm,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.13572181202961237
breast_cancer,17,202,mlp,11,ddpm,augment,False,0.9661425576519916,0.972027972027972,0.9697802197802198,0.13095026975446863
breast_cancer,17,202,logistic,,ddpm,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.10768260046694872
breast_cancer,17,202,mlp,7,ctgan_unpacked,synthetic_only,False,0.9378406708595388,0.951048951048951,0.9464276157345465,0.19994420062766038
breast_cancer,17,202,mlp,11,ctgan_unpacked,synthetic_only,False,0.9417190775681341,0.951048951048951,0.9468937344156189,0.1820779384842593
breast_cancer,17,202,logistic,,ctgan_unpacked,synthetic_only,False,0.8962264150943396,0.9230769230769231,0.9133094516395701,0.1699757605001895
breast_cancer,17,202,mlp,7,ctgan_unpacked,augment,False,0.9850104821802935,0.986013986013986,0.9850104821802935,0.13928942989943657
breast_cancer,17,202,mlp,11,ctgan_unpacked,augment,False,0.9850104821802935,0.986013986013986,0.9850104821802935,0.08476700320408297
breast_cancer,17,202,logistic,,ctgan_unpacked,augment,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.07467162464489234
breast_cancer,17,202,mlp,7,ctgan_one_mode,synthetic_only,False,0.6020964360587002,0.6993006993006993,0.5809309616302051,2.657879900534876
breast_cancer,17,202,mlp,11,ctgan_one_mode,synthetic_only,False,0.639832285115304,0.7272727272727273,0.6346544382574517,2.083858342441185
breast_cancer,17,202,logistic,,ctgan_one_mode,synthetic_only,False,0.5832285115303983,0.6853146853146853,0.5520361990950227,0.7149993704169451
breast_cancer,17,202,mlp,7,ctgan_one_mode,augment,False,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.14509657900192574
breast_cancer,17,202,mlp,11,ctgan_one_mode,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.10870067653305182
breast_cancer,17,202,logistic,,ctgan_one_mode,augment,False,0.9433962264150944,0.958041958041958,0.9538709677419355,0.12978414684714729
breast_cancer,17,202,mlp,7,ddpm_unconditional,synthetic_only,False,0.5253668763102726,0.5734265734265734,0.524191348933617,0.9192850734754389
breast_cancer,17,202,mlp,11,ddpm_unconditional,synthetic_only,False,0.3381551362683438,0.34265734265734266,0.3353441455696202,1.2647668989551266
breast_cancer,17,202,logistic,,ddpm_unconditional,synthetic_only,False,0.5360587002096436,0.6503496503496503,0.47271386430678464,0.6224580700918171
breast_cancer,17,202,mlp,7,ddpm_unconditional,augment,False,0.8490566037735849,0.8881118881118881,0.8702947845804989,0.2892099612187419
breast_cancer,17,202,mlp,11,ddpm_unconditional,augment,False,0.9056603773584906,0.9300699300699301,0.9216008771929824,0.23650162872901703
breast_cancer,17,202,logistic,,ddpm_unconditional,augment,False,0.8018867924528301,0.8531468531468531,0.8242317822651448,0.4017213439467208
breast_cancer,17,202,mlp,7,ddpm_standardized,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.18558453102990988
breast_cancer,17,202,mlp,11,ddpm_standardized,synthetic_only,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.15663583530885736
breast_cancer,17,202,logistic,,ddpm_standardized,synthetic_only,False,0.9528301886792453,0.965034965034965,0.9617340112389617,0.11254305004402708
breast_cancer,17,202,mlp,7,ddpm_standardized,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.1105360000496436
breast_cancer,17,202,mlp,11,ddpm_standardized,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.11812019409125522
breast_cancer,17,202,logistic,,ddpm_standardized,augment,False,0.9622641509433962,0.972027972027972,0.9695225916453538,0.07861088552152876
breast_cancer,17,202,mlp,7,mixture_uniform,synthetic_only,False,0.960587002096436,0.965034965034965,0.9623783214943435,0.2762536591988781
breast_cancer,17,202,mlp,11,mixture_uniform,synthetic_only,False,0.960587002096436,0.965034965034965,0.9623783214943435,0.20942374030814925
breast_cancer,17,202,logistic,,mixture_uniform,synthetic_only,False,0.9528301886792453,0.965034965034965,0.9617340112389617,0.1206113006413596
breast_cancer,17,202,mlp,7,mixture_uniform,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.19607439510261787
breast_cancer,17,202,mlp,11,mixture_uniform,augment,False,0.9811320754716981,0.986013986013986,0.9848901098901099,0.15329046700517668
breast_cancer,17,202,logistic,,mixture_uniform,augment,False,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.08419770523739549
breast_cancer,17,202,mlp,7,mixture_utility,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.03297450288753869
breast_cancer,17,202,mlp,11,mixture_utility,synthetic_only,False,0.9905660377358491,0.993006993006993,0.9924756642988688,0.033935647614796505
breast_cancer,17,202,logistic,,mixture_utility,synthetic_only,False,0.9528301886792453,0.965034965034965,0.9617340112389617,0.08658161351113795
breast_cancer,17,202,mlp,7,mixture_utility,augment,True,0.9755765199161426,0.9790209790209791,0.9774269928966062,0.09280085828078975
breast_cancer,17,202,mlp,11,mixture_utility,augment,True,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.04516016044567328
breast_cancer,17,202,logistic,,mixture_utility,augment,True,0.9716981132075472,0.9790209790209791,0.9772401718924081,0.06602848810041204
breast_cancer,17,202,mlp,7,mixture_support,synthetic_only,False,0.9572327044025157,0.951048951048951,0.9484684684684684,0.17872645013411714
breast_cancer,17,202,mlp,11,mixture_support,synthetic_only,False,0.970020964360587,0.972027972027972,0.970020964360587,0.14313237513607097
